File Name,Token IDs,Label
Contract24.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 32400, 330, 625, 1242, 176, 25522, 50118, 1437, 1437, 1437, 1100, 285, 8385, 330, 625, 1242, 34206, 46486, 131, 50118, 1437, 1437, 1437, 1437, 50118, 1437, 1437, 1437, 515, 5423, 19163, 36267, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 642, 14024, 625, 1242, 34206, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 8385, 330, 625, 1242, 34206, 46486, 5457, 18134, 642, 14024, 625, 1242, 34206, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2142, 3972, 32400, 330, 625, 1242, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 26886, 625, 1242, 34206, 1640, 642, 14024, 625, 1242, 34206, 46486, 322, 40095, 30383, 3972, 32400, 330, 625, 1242, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 19163, 36267, 1640, 44547, 1640, 9226, 238, 8385, 330, 625, 1242, 34206, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 26886, 625, 1242, 34206, 25522, 50118, 1437, 1437, 1437, 5043, 2937, 30383, 3972, 32400, 330, 625, 1242, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract240.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 2010, 47446, 24658, 139, 306, 25522, 50118, 1437, 1437, 1437, 1100, 940, 1945, 10643, 43218, 131, 50140, 1437, 1437, 1437, 47073, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1945, 10643, 43218, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 46182, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 1945, 10643, 43218, 6, 22, 7199, 5, 1355, 1945, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 464, 43218, 46182, 1640, 44547, 18134, 4651, 46182, 43, 285, 129, 46182, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 49604, 4651, 46182, 49333, 1100, 1640, 288, 238, 22, 49695, 92, 1945, 1100, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1945, 10643, 43218, 5457, 18134, 4651, 46182, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 8068, 13632, 29, 43048, 285, 21467, 49153, 50140, 1437, 1437, 1437, 5043, 8202, 13632, 29, 1640, 47157, 24554, 18134, 31233, 43, 285, 129, 46182, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 49604, 31233, 8061, 321, 6, 22, 48302, 531, 28, 2388, 87, 4276, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 44547, 1640, 9226, 322, 30821, 49095, 18134, 31233, 6, 22, 19751, 43022, 1355, 2394, 45751, 50140, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 21467, 1640, 48593, 4, 29, 7232, 322, 40095, 49604, 31233, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract241.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 2010, 47446, 24658, 139, 245, 25522, 50118, 1437, 1437, 1437, 1100, 940, 28665, 131, 50140, 1437, 1437, 1437, 47073, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 28665, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 48175, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 28665, 6, 22, 7199, 5, 28665, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 464, 48175, 1640, 44547, 18134, 4651, 48175, 43, 285, 129, 48175, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 49604, 4651, 48175, 49333, 1100, 1640, 288, 238, 22, 49695, 92, 28665, 1100, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 28665, 5457, 18134, 4651, 48175, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 8068, 13632, 29, 43048, 285, 21467, 49153, 50140, 1437, 1437, 1437, 5043, 8202, 13632, 29, 1640, 47157, 24554, 18134, 31233, 43, 285, 129, 48175, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 49604, 31233, 8061, 321, 6, 22, 48302, 531, 28, 2388, 87, 4276, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 44547, 1640, 9226, 322, 30821, 49095, 18134, 31233, 6, 22, 19751, 43022, 1355, 2394, 45751, 50140, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 21467, 1640, 48593, 4, 29, 7232, 322, 40095, 49604, 31233, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract242.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 28850, 25510, 24658, 139, 25522, 50118, 1437, 1437, 1437, 49315, 24554, 940, 3556, 43623, 131, 50118, 1437, 1437, 1437, 1100, 940, 1945, 131, 50140, 1437, 1437, 1437, 515, 8350, 43623, 37973, 1640, 47157, 24554, 92, 42592, 43623, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 47157, 24554, 18134, 45696, 42592, 43623, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 3556, 43623, 5457, 18134, 45696, 42592, 43623, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1945, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 46182, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 1945, 6, 22, 7199, 5, 1355, 1945, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2935, 42592, 43623, 1640, 47157, 24554, 18134, 4651, 42592, 43623, 43, 285, 129, 46182, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 3556, 43623, 5457, 18134, 4651, 42592, 43623, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 8350, 43623, 37973, 49604, 4651, 42592, 43623, 4397, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 120, 42592, 43623, 43048, 285, 1217, 2886, 36, 47157, 24554, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 3556, 43623, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 28754, 42592, 43623, 1640, 47157, 24554, 18134, 5521, 3361, 43, 285, 1217, 2886, 36, 46787, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 18134, 5521, 3361, 45994, 3556, 43623, 131, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract243.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 28850, 25510, 24658, 139, 134, 25522, 50118, 1437, 1437, 1437, 49315, 24554, 940, 940, 28152, 131, 50118, 1437, 1437, 1437, 1100, 940, 1355, 46182, 131, 50140, 1437, 1437, 1437, 515, 8075, 28152, 37973, 1640, 47157, 24554, 92, 38076, 28152, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 47157, 24554, 18134, 45696, 38076, 28152, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 940, 28152, 5457, 18134, 45696, 38076, 28152, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1355, 46182, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 46182, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 1355, 46182, 6, 22, 7199, 5, 1355, 1945, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2935, 38076, 28152, 1640, 47157, 24554, 18134, 4651, 38076, 28152, 43, 285, 129, 46182, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 940, 28152, 5457, 18134, 4651, 38076, 28152, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 8075, 28152, 37973, 49604, 4651, 38076, 28152, 4397, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 120, 38076, 28152, 43048, 285, 1217, 2886, 36, 47157, 24554, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 940, 28152, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 28754, 38076, 28152, 1640, 47157, 24554, 18134, 5521, 3361, 43, 285, 1217, 2886, 36, 46787, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 18134, 5521, 3361, 45994, 940, 28152, 131, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract244.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 28850, 25510, 24658, 139, 176, 25522, 50118, 1437, 1437, 1437, 46487, 2881, 940, 3556, 45620, 131, 50118, 1437, 1437, 1437, 1100, 940, 1945, 131, 50140, 1437, 1437, 1437, 515, 8350, 45620, 37973, 1640, 46823, 2881, 92, 42592, 45620, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 46823, 2881, 18134, 45696, 42592, 45620, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 3556, 45620, 5457, 18134, 45696, 42592, 45620, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1945, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 46182, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 1945, 6, 22, 7199, 5, 1355, 1945, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2935, 42592, 45620, 1640, 46823, 2881, 18134, 4651, 42592, 45620, 43, 285, 129, 46182, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 3556, 45620, 5457, 18134, 4651, 42592, 45620, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 8350, 45620, 37973, 49604, 4651, 42592, 45620, 4397, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 120, 42592, 45620, 43048, 285, 1217, 2886, 36, 46823, 2881, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 3556, 45620, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 28754, 42592, 45620, 1640, 46823, 2881, 18134, 5521, 3361, 43, 285, 1217, 2886, 36, 46787, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 18134, 5521, 3361, 45994, 3556, 45620, 131, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract245.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 28850, 25510, 24658, 139, 246, 25522, 50118, 1437, 1437, 1437, 49315, 24554, 940, 23061, 28152, 131, 50118, 1437, 1437, 1437, 1100, 940, 28665, 131, 50140, 1437, 1437, 1437, 515, 14813, 43781, 28152, 37973, 1640, 47157, 24554, 92, 45780, 43781, 28152, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 47157, 24554, 18134, 45696, 45780, 43781, 28152, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 23061, 28152, 5457, 18134, 45696, 45780, 43781, 28152, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 28665, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 48175, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 28665, 6, 22, 7199, 5, 28665, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2935, 45780, 43781, 28152, 1640, 47157, 24554, 18134, 4651, 45780, 43781, 28152, 43, 285, 129, 48175, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 23061, 28152, 5457, 18134, 4651, 45780, 43781, 28152, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 14813, 43781, 28152, 37973, 49604, 4651, 45780, 43781, 28152, 4397, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 120, 45780, 43781, 28152, 43048, 285, 1217, 2886, 36, 47157, 24554, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 23061, 28152, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 28754, 45780, 43781, 28152, 1640, 47157, 24554, 18134, 5521, 3361, 43, 285, 1217, 2886, 36, 46787, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 18134, 5521, 3361, 45994, 23061, 28152, 131, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract246.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 28850, 25510, 24658, 139, 306, 25522, 50118, 1437, 1437, 1437, 6755, 940, 23061, 7083, 47549, 131, 50118, 1437, 1437, 1437, 1100, 940, 1355, 48175, 131, 50140, 1437, 1437, 1437, 515, 14813, 43781, 7083, 47549, 37973, 1640, 20951, 92, 45780, 43781, 7083, 47549, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 20951, 3783, 18134, 45696, 45780, 43781, 7083, 47549, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 23061, 7083, 47549, 5457, 18134, 45696, 45780, 43781, 7083, 47549, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1355, 48175, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 48175, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 1355, 48175, 6, 22, 7199, 5, 28665, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2935, 45780, 43781, 7083, 47549, 1640, 20951, 3783, 18134, 4651, 45780, 43781, 7083, 47549, 43, 285, 129, 48175, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 23061, 7083, 47549, 5457, 18134, 4651, 45780, 43781, 7083, 47549, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 14813, 43781, 7083, 47549, 37973, 49604, 4651, 45780, 43781, 7083, 47549, 4397, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 120, 45780, 43781, 7083, 47549, 43048, 285, 1217, 2886, 36, 20951, 3783, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 23061, 7083, 47549, 131, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract247.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 28850, 25510, 24658, 139, 245, 25522, 50118, 1437, 1437, 1437, 46487, 2881, 940, 1579, 42501, 990, 131, 50118, 1437, 1437, 1437, 1100, 940, 28665, 46486, 131, 50140, 1437, 1437, 1437, 515, 32236, 42501, 990, 37973, 1640, 46823, 2881, 92, 42394, 42501, 990, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 46823, 2881, 18134, 45696, 42394, 42501, 990, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1579, 42501, 990, 5457, 18134, 45696, 42394, 42501, 990, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 28665, 46486, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 48175, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 28665, 46486, 6, 22, 7199, 5, 28665, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2935, 42394, 42501, 990, 1640, 46823, 2881, 18134, 4651, 42394, 42501, 990, 43, 285, 129, 48175, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 1579, 42501, 990, 5457, 18134, 4651, 42394, 42501, 990, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 32236, 42501, 990, 37973, 49604, 4651, 42394, 42501, 990, 4397, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 120, 42394, 42501, 990, 43048, 285, 1217, 2886, 36, 46823, 2881, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 1579, 42501, 990, 131, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract248.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 28850, 25510, 24658, 139, 401, 25522, 50118, 1437, 1437, 1437, 49315, 24554, 940, 14925, 41555, 131, 50118, 1437, 1437, 1437, 1100, 940, 28665, 131, 50140, 1437, 1437, 1437, 515, 3060, 5000, 41555, 37973, 1640, 47157, 24554, 92, 21119, 5000, 41555, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 47157, 24554, 18134, 45696, 21119, 5000, 41555, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 14925, 41555, 5457, 18134, 45696, 21119, 5000, 41555, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 28665, 5457, 49049, 4, 29, 7232, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 47928, 129, 48175, 43048, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 29, 7232, 45994, 28665, 6, 22, 7199, 5, 28665, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 18134, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 2935, 21119, 5000, 41555, 1640, 47157, 24554, 18134, 4651, 21119, 5000, 41555, 43, 285, 129, 48175, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 14925, 41555, 5457, 18134, 4651, 21119, 5000, 41555, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 3060, 5000, 41555, 37973, 49604, 4651, 21119, 5000, 41555, 4397, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 120, 21119, 5000, 41555, 43048, 285, 1217, 2886, 36, 47157, 24554, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 14925, 41555, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 28754, 21119, 5000, 41555, 1640, 47157, 24554, 18134, 5521, 3361, 43, 285, 1217, 2886, 36, 46787, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 671, 18134, 5521, 3361, 45994, 14925, 41555, 131, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract249.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 3870, 8428, 4484, 25415, 43218, 25522, 50118, 1437, 1437, 1437, 1100, 285, 2116, 32267, 34206, 131, 50118, 1437, 1437, 1437, 49315, 285, 24232, 48302, 131, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 15329, 32267, 34206, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2116, 32267, 34206, 5457, 18134, 15329, 32267, 34206, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 8068, 717, 12968, 1640, 47157, 18134, 31233, 43, 285, 21467, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 19434, 45994, 18134, 31233, 6, 22, 1121, 36064, 35562, 1280, 1286, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24232, 48302, 49371, 18134, 31233, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 15329, 32267, 34206, 4, 16395, 45152, 19434, 35, 18134, 31233, 24303, 46469, 16844, 22, 34385, 12, 26149, 2676, 1447, 45751, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 8202, 717, 12968, 43048, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 49315, 1280, 3972, 3908, 24686, 5457, 24232, 48302, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24232, 48302, 5457, 321, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 15329, 32267, 34206, 4, 16395, 45152, 19434, 35, 1280, 3972, 3908, 24686, 24303, 46469, 16844, 22, 34385, 12, 26149, 8092, 1447, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 21467, 1640, 48593, 4, 29, 7232, 322, 40095, 1640, 31233, 3972, 3908, 24686, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
Contract25.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 4415, 32267, 30383, 46552, 32400, 330, 625, 1242, 246, 25522, 50118, 1437, 1437, 1437, 1100, 285, 8385, 330, 625, 1242, 34206, 46486, 131, 50118, 1437, 1437, 1437, 1437, 50118, 1437, 1437, 1437, 515, 5423, 19163, 36267, 1640, 44547, 43220, 31, 32267, 6, 1100, 43220, 7, 32267, 6, 46487, 2881, 43220, 13561, 6, 6755, 414, 4397, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 642, 14024, 625, 1242, 34206, 46486, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 8385, 330, 625, 1242, 34206, 46486, 5457, 18134, 642, 14024, 625, 1242, 34206, 46486, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 22903, 3972, 32400, 330, 625, 1242, 1640, 46823, 2881, 13561, 6, 6755, 3783, 92, 30383, 43, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 46823, 1640, 4651, 30383, 322, 16096, 8061, 321, 6, 22, 30383, 197, 45, 28, 5802, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 26886, 625, 1242, 34206, 1640, 642, 14024, 625, 1242, 34206, 46486, 322, 40095, 30383, 3972, 32400, 330, 625, 1242, 1640, 808, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 29901, 5423, 19163, 36267, 1640, 44547, 1640, 9226, 238, 8385, 330, 625, 1242, 34206, 46486, 6, 13561, 6, 92, 30383, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118, 50118, 47888, 26886, 625, 1242, 34206, 25522, 50118, 1437, 1437, 1437, 5043, 2937, 30383, 3972, 32400, 330, 625, 1242, 1640, 46823, 2881, 13561, 6, 6755, 3783, 414, 43, 6731, 131, 50118, 24303, 50118]",benign
Contract250.sol,"[4862, 1073, 1916, 2705, 1571, 37249, 288, 4, 398, 4, 288, 131, 50118, 50118, 31938, 3870, 8428, 4484, 25415, 43218, 25522, 50118, 1437, 1437, 1437, 1100, 285, 2116, 32267, 34206, 131, 50118, 1437, 1437, 1437, 49315, 285, 24232, 48302, 131, 50140, 1437, 1437, 1437, 47073, 1640, 44547, 18134, 7820, 43, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2116, 32267, 34206, 5457, 18134, 7820, 131, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 8068, 717, 12968, 1640, 47157, 18134, 31233, 43, 285, 21467, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 48593, 4, 19434, 45994, 18134, 31233, 6, 22, 49695, 35562, 1280, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24232, 48302, 49371, 18134, 31233, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 15329, 32267, 34206, 4, 16395, 45152, 19434, 35, 18134, 31233, 24303, 46469, 16844, 22, 34385, 12, 26149, 2676, 1447, 45751, 50118, 1437, 1437, 1437, 35524, 50140, 1437, 1437, 1437, 5043, 8202, 717, 12968, 43048, 285, 25522, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 49315, 1280, 3972, 3908, 24686, 5457, 24232, 48302, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 24232, 48302, 5457, 321, 131, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 2703, 1640, 15329, 32267, 34206, 4, 16395, 45152, 19434, 35, 1280, 3972, 3908, 24686, 24303, 46469, 16844, 22, 34385, 12, 26149, 8092, 1447, 45751, 50118, 1437, 1437, 1437, 1437, 1437, 1437, 1437, 21467, 1640, 48593, 4, 29, 7232, 322, 40095, 1640, 31233, 3972, 3908, 24686, 4397, 50118, 1437, 1437, 1437, 35524, 50118, 24303, 50118]",malicious
